Code,Year,Fertility Rate
ESP,1969,2.901
ESP,1970,2.884
ESP,1971,2.898
ESP,1972,2.869
ESP,1973,2.841
ESP,1974,2.871
ESP,1975,2.773
ESP,1976,2.764
ESP,1977,2.653
ESP,1978,2.539
ESP,1979,2.368
ESP,1980,2.212
ESP,1981,2.04
ESP,1982,1.936
ESP,1983,1.799
ESP,1984,1.722
ESP,1985,1.637
ESP,1986,1.554
ESP,1987,1.492
ESP,1988,1.444
ESP,1989,1.396
ESP,1990,1.358
ESP,1991,1.325
ESP,1992,1.306
ESP,1993,1.253
ESP,1994,1.19
ESP,1995,1.153
ESP,1996,1.139
ESP,1997,1.145
ESP,1998,1.131
ESP,1999,1.165
ESP,2000,1.21
ESP,2001,1.231
ESP,2002,1.251
ESP,2003,1.293
ESP,2004,1.313
ESP,2005,1.329
ESP,2006,1.36
ESP,2007,1.379
ESP,2008,1.436
ESP,2009,1.381
ESP,2010,1.366
ESP,2011,1.34
ESP,2012,1.318
ESP,2013,1.277
ESP,2014,1.315
ESP,2015,1.33
ESP,2016,1.332
ESP,2017,1.305
ESP,2018,1.26
ESP,2019,1.23
ESP,2020,1.186
ESP,2021,1.188
ESP,2022,1.205
ESP,2023,1.213
LKA,1950,5.462
LKA,1951,5.461
LKA,1952,5.431
LKA,1953,5.393
LKA,1954,5.35
LKA,1955,5.308
LKA,1956,5.262
LKA,1957,5.337
LKA,1958,5.404
LKA,1959,5.414
LKA,1960,5.352
LKA,1961,5.24
LKA,1962,5.177
LKA,1963,5.118
LKA,1964,5.057
LKA,1965,4.934
LKA,1966,4.828
LKA,1967,4.787
LKA,1968,4.658
LKA,1969,4.499
LKA,1970,4.387
LKA,1971,4.266
LKA,1972,4.156
LKA,1973,4.001
LKA,1974,3.855
LKA,1975,3.816
LKA,1976,3.783
LKA,1977,3.741
LKA,1978,3.81
LKA,1979,3.822
LKA,1980,3.725
LKA,1981,3.649
LKA,1982,3.32
LKA,1983,3.114
LKA,1984,3.006
LKA,1985,2.895
LKA,1986,2.743
LKA,1987,2.644
LKA,1988,2.565
LKA,1989,2.578
LKA,1990,2.541
LKA,1991,2.514
LKA,1992,2.487
LKA,1993,2.438
LKA,1994,2.405
LKA,1995,2.353
LKA,1996,2.285
LKA,1997,2.215
LKA,1998,2.136
LKA,1999,2.142
LKA,2000,2.213
LKA,2001,2.283
LKA,2002,2.31
LKA,2003,2.301
LKA,2004,2.271
LKA,2005,2.263
LKA,2006,2.292
LKA,2007,2.295
LKA,2008,2.232
LKA,2009,2.179
LKA,2010,2.134
LKA,2011,2.144
LKA,2012,2.173
LKA,2013,2.178
LKA,2014,2.134
LKA,2015,2.09
LKA,2016,2.062
LKA,2017,2.044
LKA,2018,2.033
LKA,2019,2.022
LKA,2020,2.007
LKA,2021,1.995
LKA,2022,1.984
LKA,2023,1.974
SDN,1950,6.663
SDN,1951,6.666
SDN,1952,6.674
SDN,1953,6.672
SDN,1954,6.679
SDN,1955,6.679
SDN,1956,6.68
SDN,1957,6.674
SDN,1958,6.675
SDN,1959,6.663
SDN,1960,6.663
SDN,1961,6.656
SDN,1962,6.704
SDN,1963,6.758
SDN,1964,6.804
SDN,1965,6.84
SDN,1966,6.879
SDN,1967,6.909
SDN,1968,6.946
SDN,1969,6.967
SDN,1970,6.986
SDN,1971,7.019
SDN,1972,6.983
SDN,1973,6.939
SDN,1974,6.909
SDN,1975,6.866
SDN,1976,6.823
SDN,1977,6.775
SDN,1978,6.72
SDN,1979,6.651
SDN,1980,6.592
SDN,1981,6.528
SDN,1982,6.473
SDN,1983,6.413
SDN,1984,6.343
SDN,1985,6.279
SDN,1986,6.225
SDN,1987,6.175
SDN,1988,6.132
SDN,1989,6.106
SDN,1990,6.074
SDN,1991,6.05
SDN,1992,6.019
SDN,1993,5.97
SDN,1994,5.912
SDN,1995,5.856
SDN,1996,5.792
SDN,1997,5.717
SDN,1998,5.646
SDN,1999,5.622
SDN,2000,5.596
SDN,2001,5.562
SDN,2002,5.531
SDN,2003,5.489
SDN,2004,5.455
SDN,2005,5.397
SDN,2006,5.332
SDN,2007,5.27
SDN,2008,5.212
SDN,2009,5.173
SDN,2010,5.141
SDN,2011,5.087
SDN,2012,5.031
SDN,2013,4.965
SDN,2014,4.912
SDN,2015,4.898
SDN,2016,4.829
SDN,2017,4.761
SDN,2018,4.681
SDN,2019,4.617
SDN,2020,4.542
SDN,2021,4.457
SDN,2022,4.384
SDN,2023,4.323
SUR,1950,6.21
SUR,1951,6.237
SUR,1952,6.268
SUR,1953,6.3
SUR,1954,6.328
SUR,1955,6.37
SUR,1956,6.423
SUR,1957,6.46
SUR,1958,6.505
SUR,1959,6.554
SUR,1960,6.59
SUR,1961,6.583
SUR,1962,6.572
SUR,1963,6.508
SUR,1964,6.426
SUR,1965,6.321
SUR,1966,6.198
SUR,1967,6.038
SUR,1968,5.863
SUR,1969,5.696
SUR,1970,5.529
SUR,1971,5.356
SUR,1972,5.176
SUR,1973,5.007
SUR,1974,4.811
SUR,1975,4.629
SUR,1976,4.445
SUR,1977,4.256
SUR,1978,4.08
SUR,1979,3.925
SUR,1980,3.791
SUR,1981,3.752
SUR,1982,3.821
SUR,1983,3.865
SUR,1984,3.796
SUR,1985,3.711
SUR,1986,3.61
SUR,1987,3.53
SUR,1988,3.461
SUR,1989,3.387
SUR,1990,3.225
SUR,1991,3.094
SUR,1992,3.013
SUR,1993,2.943
SUR,1994,2.899
SUR,1995,2.897
SUR,1996,2.92
SUR,1997,2.952
SUR,1998,2.986
SUR,1999,3.016
SUR,2000,3.046
SUR,2001,3.057
SUR,2002,2.956
SUR,2003,2.839
SUR,2004,2.738
SUR,2005,2.712
SUR,2006,2.727
SUR,2007,2.735
SUR,2008,2.727
SUR,2009,2.712
SUR,2010,2.688
SUR,2011,2.667
SUR,2012,2.669
SUR,2013,2.651
SUR,2014,2.62
SUR,2015,2.57
SUR,2016,2.5
SUR,2017,2.431
SUR,2018,2.381
SUR,2019,2.347
SUR,2020,2.314
SUR,2021,2.295
SUR,2022,2.274
SUR,2023,2.249
SWE,1950,2.286
SWE,1951,2.212
SWE,1952,2.232
SWE,1953,2.253
SWE,1954,2.182
SWE,1955,2.248
SWE,1956,2.286
SWE,1957,2.28
SWE,1958,2.25
SWE,1959,2.226
SWE,1960,2.17
SWE,1961,2.202
SWE,1962,2.236
SWE,1963,2.315
SWE,1964,2.448
SWE,1965,2.401
SWE,1966,2.356
SWE,1967,2.266
SWE,1968,2.074
SWE,1969,1.931
SWE,1970,1.921
SWE,1971,1.957
SWE,1972,1.91
SWE,1973,1.868
SWE,1974,1.867
SWE,1975,1.767
SWE,1976,1.682
SWE,1977,1.64
SWE,1978,1.601
SWE,1979,1.65
SWE,1980,1.672
SWE,1981,1.633
SWE,1982,1.618
SWE,1983,1.613
SWE,1984,1.655
SWE,1985,1.734
SWE,1986,1.795
SWE,1987,1.844
SWE,1988,1.956
SWE,1989,2.015
SWE,1990,2.121
SWE,1991,2.109
SWE,1992,2.078
SWE,1993,1.987
SWE,1994,1.878
SWE,1995,1.73
SWE,1996,1.6
SWE,1997,1.527
SWE,1998,1.506
SWE,1999,1.501
SWE,2000,1.542
SWE,2001,1.569
SWE,2002,1.648
SWE,2003,1.712
SWE,2004,1.751
SWE,2005,1.772
SWE,2006,1.848
SWE,2007,1.877
SWE,2008,1.905
SWE,2009,1.932
SWE,2010,1.973
SWE,2011,1.902
SWE,2012,1.9
SWE,2013,1.885
SWE,2014,1.876
SWE,2015,1.847
SWE,2016,1.846
SWE,2017,1.785
SWE,2018,1.754
SWE,2019,1.709
SWE,2020,1.671
SWE,2021,1.668
SWE,2022,1.538
SWE,2023,1.43
CHE,1950,2.399
CHE,1951,2.309
CHE,1952,2.324
CHE,1953,2.292
CHE,1954,2.287
CHE,1955,2.309
CHE,1956,2.358
CHE,1957,2.411
CHE,1958,2.406
CHE,1959,2.423
CHE,1960,2.441
CHE,1961,2.517
CHE,1962,2.58
CHE,1963,2.646
CHE,1964,2.653
CHE,1965,2.587
CHE,1966,2.5
CHE,1967,2.394
CHE,1968,2.289
CHE,1969,2.191
CHE,1970,2.103
CHE,1971,2.035
CHE,1972,1.913
CHE,1973,1.81
CHE,1974,1.729
CHE,1975,1.614
CHE,1976,1.546
CHE,1977,1.528
CHE,1978,1.506
CHE,1979,1.519
CHE,1980,1.547
CHE,1981,1.543
CHE,1982,1.549
CHE,1983,1.518
CHE,1984,1.523
CHE,1985,1.513
CHE,1986,1.526
CHE,1987,1.516
CHE,1988,1.562
CHE,1989,1.563
CHE,1990,1.578
CHE,1991,1.582
CHE,1992,1.572
CHE,1993,1.51
CHE,1994,1.488
CHE,1995,1.478
CHE,1996,1.497
CHE,1997,1.477
CHE,1998,1.469
CHE,1999,1.48
CHE,2000,1.486
CHE,2001,1.388
CHE,2002,1.383
CHE,2003,1.382
CHE,2004,1.409
CHE,2005,1.416
CHE,2006,1.432
CHE,2007,1.452
CHE,2008,1.478
CHE,2009,1.492
CHE,2010,1.517
CHE,2011,1.513
CHE,2012,1.52
CHE,2013,1.514
CHE,2014,1.534
CHE,2015,1.537
CHE,2016,1.54
CHE,2017,1.519
CHE,2018,1.513
CHE,2019,1.478
CHE,2020,1.466
CHE,2021,1.526
CHE,2022,1.395
CHE,2023,1.433
SYR,1950,7.618
SYR,1951,7.629
SYR,1952,7.63
SYR,1953,7.626
SYR,1954,7.63
SYR,1955,7.634
SYR,1956,7.594
SYR,1957,7.557
SYR,1958,7.512
SYR,1959,7.506
SYR,1960,7.505
SYR,1961,7.502
SYR,1962,7.51
SYR,1963,7.511
SYR,1964,7.525
SYR,1965,7.532
SYR,1966,7.552
SYR,1967,7.556
SYR,1968,7.569
SYR,1969,7.586
SYR,1970,7.621
SYR,1971,7.6
SYR,1972,7.573
SYR,1973,7.548
SYR,1974,7.52
SYR,1975,7.486
SYR,1976,7.448
SYR,1977,7.418
SYR,1978,7.345
SYR,1979,7.247
SYR,1980,7.119
SYR,1981,6.974
SYR,1982,6.811
SYR,1983,6.692
SYR,1984,6.586
SYR,1985,6.484
SYR,1986,6.365
SYR,1987,6.201
SYR,1988,5.999
SYR,1989,5.777
SYR,1990,5.561
SYR,1991,5.342
SYR,1992,5.141
SYR,1993,4.994
SYR,1994,4.856
SYR,1995,4.697
SYR,1996,4.536
SYR,1997,4.371
SYR,1998,4.25
SYR,1999,4.144
SYR,2000,4.068
SYR,2001,3.976
SYR,2002,3.865
SYR,2003,3.763
SYR,2004,3.679
SYR,2005,3.605
SYR,2006,3.562
SYR,2007,3.538
SYR,2008,3.481
SYR,2009,3.415
SYR,2010,3.355
SYR,2011,3.285
SYR,2012,3.221
SYR,2013,3.165
SYR,2014,3.117
SYR,2015,3.067
SYR,2016,3.012
SYR,2017,2.972
SYR,2018,2.932
SYR,2019,2.878
SYR,2020,2.837
SYR,2021,2.798
SYR,2022,2.746
SYR,2023,2.712
TWN,1950,6.481
TWN,1951,6.637
TWN,1952,6.687
TWN,1953,6.681
TWN,1954,6.656
TWN,1955,6.586
TWN,1956,6.489
TWN,1957,6.334
TWN,1958,6.154
TWN,1959,5.942
TWN,1960,5.787
TWN,1961,5.666
TWN,1962,5.535
TWN,1963,5.387
TWN,1964,5.202
TWN,1965,4.994
TWN,1966,4.778
TWN,1967,4.534
TWN,1968,4.37
TWN,1969,4.184
TWN,1970,3.976
TWN,1971,3.723
TWN,1972,3.436
TWN,1973,3.249
TWN,1974,3.089
TWN,1975,2.973
TWN,1976,3.004
TWN,1977,2.738
TWN,1978,2.68
TWN,1979,2.645
TWN,1980,2.53
TWN,1981,2.453
TWN,1982,2.327
TWN,1983,2.179
TWN,1984,2.046
TWN,1985,1.884
TWN,1986,1.72
TWN,1987,1.715
TWN,1988,1.803
TWN,1989,1.743
TWN,1990,1.787
TWN,1991,1.746
TWN,1992,1.744
TWN,1993,1.767
TWN,1994,1.771
TWN,1995,1.782
TWN,1996,1.779
TWN,1997,1.736
TWN,1998,1.541
TWN,1999,1.533
TWN,2000,1.472
TWN,2001,1.404
TWN,2002,1.327
TWN,2003,1.248
TWN,2004,1.185
TWN,2005,1.133
TWN,2006,1.118
TWN,2007,1.102
TWN,2008,1.062
TWN,2009,1.005
TWN,2010,0.916
TWN,2011,1.059
TWN,2012,1.188
TWN,2013,1.13
TWN,2014,1.162
TWN,2015,1.185
TWN,2016,1.171
TWN,2017,1.121
TWN,2018,1.075
TWN,2019,1.045
TWN,2020,0.99
TWN,2021,0.975
TWN,2022,0.87
TWN,2023,0.87
TJK,1950,5.609
TJK,1951,5.603
TJK,1952,5.601
TJK,1953,5.66
TJK,1954,5.721
TJK,1955,5.785
TJK,1956,5.847
TJK,1957,5.917
TJK,1958,6.045
TJK,1959,6.131
TJK,1960,6.235
TJK,1961,6.353
TJK,1962,6.479
TJK,1963,6.62
TJK,1964,6.68
TJK,1965,6.743
TJK,1966,6.815
TJK,1967,6.886
TJK,1968,6.912
TJK,1969,6.911
TJK,1970,6.911
TJK,1971,6.911
TJK,1972,6.893
TJK,1973,6.841
TJK,1974,6.772
TJK,1975,6.692
TJK,1976,6.601
TJK,1977,6.494
TJK,1978,6.4
TJK,1979,6.311
TJK,1980,6.212
TJK,1981,6.117
TJK,1982,6.034
TJK,1983,5.981
TJK,1984,5.956
TJK,1985,5.944
TJK,1986,5.906
TJK,1987,5.839
TJK,1988,5.754
TJK,1989,5.609
TJK,1990,5.456
TJK,1991,5.276
TJK,1992,5.056
TJK,1993,4.921
TJK,1994,4.792
TJK,1995,4.664
TJK,1996,3.94
TJK,1997,4.06
TJK,1998,4.07
TJK,1999,3.85
TJK,2000,3.49
TJK,2001,3.49
TJK,2002,3.47
TJK,2003,3.42
TJK,2004,3.507
TJK,2005,3.398
TJK,2006,3.341
TJK,2007,3.367
TJK,2008,3.388
TJK,2009,3.43
TJK,2010,3.457
TJK,2011,3.456
TJK,2012,3.421
TJK,2013,3.433
TJK,2014,3.459
TJK,2015,3.459
TJK,2016,3.384
TJK,2017,3.29
TJK,2018,3.294
TJK,2019,3.281
TJK,2020,3.211
TJK,2021,3.17
TJK,2022,3.127
TJK,2023,3.072
TZA,1950,6.182
TZA,1951,6.204
TZA,1952,6.229
TZA,1953,6.248
TZA,1954,6.267
TZA,1955,6.305
TZA,1956,6.364
TZA,1957,6.437
TZA,1958,6.475
TZA,1959,6.501
TZA,1960,6.536
TZA,1961,6.562
TZA,1962,6.605
TZA,1963,6.647
TZA,1964,6.68
TZA,1965,6.727
TZA,1966,6.804
TZA,1967,6.864
TZA,1968,6.9
TZA,1969,6.954
TZA,1970,7.001
TZA,1971,7.044
TZA,1972,7.052
TZA,1973,7.062
TZA,1974,7.123
TZA,1975,7.101
TZA,1976,7.086
TZA,1977,7.072
TZA,1978,7.06
TZA,1979,7.043
TZA,1980,6.991
TZA,1981,6.93
TZA,1982,6.868
TZA,1983,6.805
TZA,1984,6.715
TZA,1985,6.598
TZA,1986,6.488
TZA,1987,6.406
TZA,1988,6.379
TZA,1989,6.303
TZA,1990,6.201
TZA,1991,6.135
TZA,1992,6.078
TZA,1993,5.997
TZA,1994,5.894
TZA,1995,5.822
TZA,1996,5.826
TZA,1997,5.836
TZA,1998,5.811
TZA,1999,5.747
TZA,2000,5.67
TZA,2001,5.617
TZA,2002,5.57
TZA,2003,5.578
TZA,2004,5.597
TZA,2005,5.579
TZA,2006,5.511
TZA,2007,5.403
TZA,2008,5.324
TZA,2009,5.26
TZA,2010,5.225
TZA,2011,5.141
TZA,2012,5.137
TZA,2013,5.156
TZA,2014,5.122
TZA,2015,5.025
TZA,2016,5.006
TZA,2017,4.988
TZA,2018,4.932
TZA,2019,4.866
TZA,2020,4.801
TZA,2021,4.734
TZA,2022,4.671
TZA,2023,4.606
THA,1950,6.359
THA,1951,6.384
THA,1952,6.396
THA,1953,6.416
THA,1954,6.408
THA,1955,6.391
THA,1956,6.373
THA,1957,6.355
THA,1958,6.345
THA,1959,6.332
THA,1960,6.325
THA,1961,6.324
THA,1962,6.331
THA,1963,6.342
THA,1964,6.309
THA,1965,6.258
THA,1966,6.182
THA,1967,6.077
THA,1968,5.928
THA,1969,5.704
THA,1970,5.452
THA,1971,5.253
THA,1972,5.077
THA,1973,4.845
THA,1974,4.598
THA,1975,4.364
THA,1976,4.119
THA,1977,3.865
THA,1978,3.617
THA,1979,3.451
THA,1980,3.293
THA,1981,3.127
THA,1982,2.943
THA,1983,2.755
THA,1984,2.582
THA,1985,2.45
THA,1986,2.358
THA,1987,2.255
THA,1988,2.171
THA,1989,2.136
THA,1990,2.065
THA,1991,2.036
THA,1992,2.008
THA,1993,1.967
THA,1994,1.928
THA,1995,1.888
THA,1996,1.865
THA,1997,1.845
THA,1998,1.815
THA,1999,1.768
THA,2000,1.734
THA,2001,1.711
THA,2002,1.688
THA,2003,1.673
THA,2004,1.665
THA,2005,1.644
THA,2006,1.631
THA,2007,1.616
THA,2008,1.587
THA,2009,1.565
THA,2010,1.562
THA,2011,1.571
THA,2012,1.563
THA,2013,1.526
THA,2014,1.484
THA,2015,1.451
THA,2016,1.4
THA,2017,1.363
THA,2018,1.323
THA,2019,1.285
THA,2020,1.259
THA,2021,1.234
THA,2022,1.221
THA,2023,1.212
TGO,1950,6.598
TGO,1951,6.62
TGO,1952,6.642
TGO,1953,6.652
TGO,1954,6.661
TGO,1955,6.665
TGO,1956,6.691
TGO,1957,6.711
TGO,1958,6.732
TGO,1959,6.765
TGO,1960,6.797
TGO,1961,6.821
TGO,1962,6.857
TGO,1963,6.893
TGO,1964,6.916
TGO,1965,6.937
TGO,1966,6.956
TGO,1967,6.959
TGO,1968,6.97
TGO,1969,7.015
TGO,1970,7.035
TGO,1971,7.064
TGO,1972,7.069
TGO,1973,7.081
TGO,1974,7.09
TGO,1975,7.088
TGO,1976,7.063
TGO,1977,7.025
TGO,1978,6.983
TGO,1979,6.935
TGO,1980,6.876
TGO,1981,6.809
TGO,1982,6.725
TGO,1983,6.633
TGO,1984,6.542
TGO,1985,6.457
TGO,1986,6.382
TGO,1987,6.304
TGO,1988,6.228
TGO,1989,6.149
TGO,1990,6.067
TGO,1991,5.987
TGO,1992,5.886
TGO,1993,5.782
TGO,1994,5.672
TGO,1995,5.565
TGO,1996,5.459
TGO,1997,5.363
TGO,1998,5.288
TGO,1999,5.226
TGO,2000,5.165
TGO,2001,5.128
TGO,2002,5.092
TGO,2003,5.048
TGO,2004,4.995
TGO,2005,5.038
TGO,2006,5.076
TGO,2007,5.102
TGO,2008,5.1
TGO,2009,5.104
TGO,2010,5.087
TGO,2011,4.984
TGO,2012,4.854
TGO,2013,4.754
TGO,2014,4.702
TGO,2015,4.662
TGO,2016,4.634
TGO,2017,4.576
TGO,2018,4.513
TGO,2019,4.45
TGO,2020,4.386
TGO,2021,4.324
TGO,2022,4.253
TGO,2023,4.192
TKL,1950,5.118
TKL,1951,5.221
TKL,1952,5.308
TKL,1953,5.381
TKL,1954,5.392
TKL,1955,5.497
TKL,1956,5.6
TKL,1957,5.625
TKL,1958,5.668
TKL,1959,5.706
TKL,1960,5.728
TKL,1961,5.717
TKL,1962,5.692
TKL,1963,5.657
TKL,1964,5.621
TKL,1965,5.552
TKL,1966,5.462
TKL,1967,5.369
TKL,1968,5.27
TKL,1969,5.162
TKL,1970,5.037
TKL,1971,4.926
TKL,1972,4.804
TKL,1973,4.656
TKL,1974,4.517
TKL,1975,4.41
TKL,1976,4.317
TKL,1977,4.223
TKL,1978,4.157
TKL,1979,4.097
TKL,1980,4.079
TKL,1981,4.059
TKL,1982,4.055
TKL,1983,4.092
TKL,1984,4.146
TKL,1985,4.194
TKL,1986,4.259
TKL,1987,4.325
TKL,1988,4.417
TKL,1989,4.507
TKL,1990,4.564
TKL,1991,4.598
TKL,1992,4.606
TKL,1993,4.579
TKL,1994,4.521
TKL,1995,4.468
TKL,1996,4.381
TKL,1997,4.267
TKL,1998,4.137
TKL,1999,3.996
TKL,2000,3.823
TKL,2001,3.672
TKL,2002,3.57
TKL,2003,3.514
TKL,2004,3.47
TKL,2005,3.44
TKL,2006,3.42
TKL,2007,3.4
TKL,2008,3.378
TKL,2009,3.342
TKL,2010,3.249
TKL,2011,3.164
TKL,2012,3.095
TKL,2013,3.042
TKL,2014,2.987
TKL,2015,2.924
TKL,2016,2.864
TKL,2017,2.811
TKL,2018,2.777
TKL,2019,2.745
TKL,2020,2.711
TKL,2021,2.683
TKL,2022,2.646
TKL,2023,2.612
TON,1950,6.699
TON,1951,6.69
TON,1952,6.692
TON,1953,6.702
TON,1954,6.696
TON,1955,6.683
TON,1956,6.663
TON,1957,6.652
TON,1958,6.648
TON,1959,6.644
TON,1960,6.651
TON,1961,6.61
TON,1962,6.571
TON,1963,6.517
TON,1964,6.464
TON,1965,6.408
TON,1966,6.349
TON,1967,6.293
TON,1968,6.226
TON,1969,6.166
TON,1970,6.071
TON,1971,5.958
TON,1972,5.862
TON,1973,5.801
TON,1974,5.765
TON,1975,5.746
TON,1976,5.726
TON,1977,5.699
TON,1978,5.684
TON,1979,5.647
TON,1980,5.599
TON,1981,5.554
TON,1982,5.497
TON,1983,5.45
TON,1984,5.407
TON,1985,5.344
TON,1986,5.273
TON,1987,5.192
TON,1988,5.103
TON,1989,5.006
TON,1990,4.929
TON,1991,4.852
TON,1992,4.787
TON,1993,4.726
TON,1994,4.658
TON,1995,4.563
TON,1996,4.455
TON,1997,4.378
TON,1998,4.309
TON,1999,4.228
TON,2000,4.159
TON,2001,4.127
TON,2002,4.138
TON,2003,4.175
TON,2004,4.186
TON,2005,4.195
TON,2006,4.141
TON,2007,4.086
TON,2008,4.012
TON,2009,3.946
TON,2010,3.879
TON,2011,3.829
TON,2012,3.768
TON,2013,3.696
TON,2014,3.619
TON,2015,3.54
TON,2016,3.463
TON,2017,3.388
TON,2018,3.326
TON,2019,3.274
TON,2020,3.234
TON,2021,3.198
TON,2022,3.171
TON,2023,3.129
TTO,1950,5.182
TTO,1951,5.214
TTO,1952,5.244
TTO,1953,5.279
TTO,1954,5.343
TTO,1955,5.349
TTO,1956,5.266
TTO,1957,5.279
TTO,1958,5.298
TTO,1959,5.348
TTO,1960,5.405
TTO,1961,5.405
TTO,1962,5.358
TTO,1963,5.242
TTO,1964,5.081
TTO,1965,4.88
TTO,1966,4.62
TTO,1967,4.35
TTO,1968,4.106
TTO,1969,3.856
TTO,1970,3.709
TTO,1971,3.612
TTO,1972,3.551
TTO,1973,3.466
TTO,1974,3.319
TTO,1975,3.214
TTO,1976,3.138
TTO,1977,3.121
TTO,1978,3.129
TTO,1979,3.126
TTO,1980,3.145
TTO,1981,3.133
TTO,1982,3.108
TTO,1983,3.07
TTO,1984,3.017
TTO,1985,2.988
TTO,1986,2.903
TTO,1987,2.775
TTO,1988,2.646
TTO,1989,2.526
TTO,1990,2.394
TTO,1991,2.29
TTO,1992,2.213
TTO,1993,2.129
TTO,1994,2.064
TTO,1995,1.967
TTO,1996,1.894
TTO,1997,1.831
TTO,1998,1.784
TTO,1999,1.76
TTO,2000,1.732
TTO,2001,1.705
TTO,2002,1.672
TTO,2003,1.648
TTO,2004,1.627
TTO,2005,1.625
TTO,2006,1.624
TTO,2007,1.622
TTO,2008,1.617
TTO,2009,1.618
TTO,2010,1.614
TTO,2011,1.611
TTO,2012,1.609
TTO,2013,1.603
TTO,2014,1.602
TTO,2015,1.598
TTO,2016,1.601
TTO,2017,1.594
TTO,2018,1.588
TTO,2019,1.578
TTO,2020,1.572
TTO,2021,1.559
TTO,2022,1.544
TTO,2023,1.532
TUN,1950,6.68
TUN,1951,6.739
TUN,1952,6.804
TUN,1953,6.866
TUN,1954,6.93
TUN,1955,6.973
TUN,1956,7.016
TUN,1957,7.063
TUN,1958,7.106
TUN,1959,7.15
TUN,1960,7.157
TUN,1961,7.159
TUN,1962,7.168
TUN,1963,7.17
TUN,1964,7.166
TUN,1965,7.113
TUN,1966,7.055
TUN,1967,6.952
TUN,1968,6.806
TUN,1969,6.623
TUN,1970,6.426
TUN,1971,6.29
TUN,1972,6.187
TUN,1973,6.12
TUN,1974,6.048
TUN,1975,5.972
TUN,1976,5.873
TUN,1977,5.681
TUN,1978,5.401
TUN,1979,5.184
TUN,1980,5.033
TUN,1981,5.023
TUN,1982,4.89
TUN,1983,4.771
TUN,1984,4.664
TUN,1985,4.521
TUN,1986,4.361
TUN,1987,4.104
TUN,1988,3.833
TUN,1989,3.569
TUN,1990,3.441
TUN,1991,3.31
TUN,1992,3.189
TUN,1993,3.058
TUN,1994,2.874
TUN,1995,2.67
TUN,1996,2.488
TUN,1997,2.338
TUN,1998,2.197
TUN,1999,2.082
TUN,2000,2.025
TUN,2001,1.975
TUN,2002,1.941
TUN,2003,1.956
TUN,2004,1.95
TUN,2005,1.953
TUN,2006,1.952
TUN,2007,1.957
TUN,2008,1.975
TUN,2009,2.004
TUN,2010,2.075
TUN,2011,2.189
TUN,2012,2.277
TUN,2013,2.31
TUN,2014,2.316
TUN,2015,2.306
TUN,2016,2.275
TUN,2017,2.205
TUN,2018,2.133
TUN,2019,2.1
TUN,2020,2
TUN,2021,1.8
TUN,2022,1.847
TUN,2023,1.832
TUR,1950,6.468
TUR,1951,6.468
TUR,1952,6.47
TUR,1953,6.477
TUR,1954,6.468
TUR,1955,6.463
TUR,1956,6.463
TUR,1957,6.454
TUR,1958,6.434
TUR,1959,6.416
TUR,1960,6.383
TUR,1961,6.419
TUR,1962,6.382
TUR,1963,6.339
TUR,1964,6.291
TUR,1965,6.22
TUR,1966,6.152
TUR,1967,6.057
TUR,1968,5.962
TUR,1969,5.872
TUR,1970,5.775
TUR,1971,5.671
TUR,1972,5.548
TUR,1973,5.41
TUR,1974,5.243
TUR,1975,5.087
TUR,1976,4.931
TUR,1977,4.784
TUR,1978,4.691
TUR,1979,4.579
TUR,1980,4.453
TUR,1981,4.351
TUR,1982,4.205
TUR,1983,4.056
TUR,1984,3.911
TUR,1985,3.779
TUR,1986,3.658
TUR,1987,3.542
TUR,1988,3.445
TUR,1989,3.336
TUR,1990,3.107
TUR,1991,3.003
TUR,1992,2.939
TUR,1993,2.916
TUR,1994,2.874
TUR,1995,2.835
TUR,1996,2.779
TUR,1997,2.744
TUR,1998,2.707
TUR,1999,2.63
TUR,2000,2.487
TUR,2001,2.392
TUR,2002,2.268
TUR,2003,2.202
TUR,2004,2.197
TUR,2005,2.197
TUR,2006,2.193
TUR,2007,2.183
TUR,2008,2.167
TUR,2009,2.145
TUR,2010,2.08
TUR,2011,2.047
TUR,2012,2.109
TUR,2013,2.107
TUR,2014,2.186
TUR,2015,2.157
TUR,2016,2.115
TUR,2017,2.082
TUR,2018,2.004
TUR,2019,1.886
TUR,2020,1.768
TUR,2021,1.708
TUR,2022,1.625
TUR,2023,1.625
TKM,1950,5.256
TKM,1951,5.251
TKM,1952,5.254
TKM,1953,5.568
TKM,1954,5.77
TKM,1955,5.966
TKM,1956,6.156
TKM,1957,6.336
TKM,1958,6.505
TKM,1959,6.557
TKM,1960,6.59
TKM,1961,6.689
TKM,1962,6.756
TKM,1963,6.788
TKM,1964,6.787
TKM,1965,6.756
TKM,1966,6.703
TKM,1967,6.635
TKM,1968,6.56
TKM,1969,6.482
TKM,1970,6.404
TKM,1971,6.323
TKM,1972,6.2
TKM,1973,6.152
TKM,1974,6.087
TKM,1975,6.004
TKM,1976,5.901
TKM,1977,5.77
TKM,1978,5.61
TKM,1979,5.457
TKM,1980,5.303
TKM,1981,5.162
TKM,1982,5.042
TKM,1983,4.967
TKM,1984,4.964
TKM,1985,4.966
TKM,1986,4.936
TKM,1987,4.842
TKM,1988,4.675
TKM,1989,4.463
TKM,1990,4.288
TKM,1991,4.145
TKM,1992,3.957
TKM,1993,3.778
TKM,1994,3.623
TKM,1995,3.491
